ID, Year, Best_est_deaths
136241, 2005, 6
138961, 2009, 1
139233, 2009, 1
136242, 2005, 2
136243, 2005, 2
136244, 2005, 2
136245, 2005, 3
136246, 2005, 1
139221, 2009, 1
138865, 2009, 2
139199, 2009, 1
139200, 2009, 1
136312, 2005, 2
138866, 2009, 2
136313, 2005, 4
136300, 2005, 6
139247, 2009, 1
139248, 2009, 1
136247, 2005, 0
136248, 2005, 1
136252, 2005, 1
136314, 2005, 2
138184, 2007, 27
139222, 2009, 3
212243, 2015, 25
136380, 2005, 18
136151, 2005, 0
136162, 2006, 3
136165, 2005, 19
136166, 2005, 4
136167, 2005, 81
136168, 2005, 19
136193, 2005, 9
136216, 2005, 1
136235, 2005, 1
136463, 2005, 1
136479, 2005, 0
136492, 2005, 8
137028, 2006, 86
137067, 2006, 1
137301, 2006, 1700
138897, 2009, 1
137369, 2006, 1
138029, 2007, 3
138062, 2007, 13
138056, 2007, 10
138075, 2007, 1
138076, 2007, 9
138197, 2007, 1
138256, 2007, 1
138618, 2007, 6
138849, 2009, 1
138981, 2009, 1
139429, 2008, 3
139436, 2008, 6
139573, 2008, 90
139628, 2008, 3
139848, 2008, 37
139849, 2008, 21
139865, 2008, 2
139866, 2008, 7
139867, 2008, 6
139868, 2008, 4
139869, 2008, 2
139870, 2008, 1
139871, 2008, 9
139872, 2008, 7
139873, 2008, 2
139991, 2005, 1
139992, 2005, 6
140016, 2006, 18
140017, 2006, 2
140050, 2007, 1
140076, 2009, 1
140085, 2008, 5
140530, 2005, 1
140531, 2005, 1
140532, 2005, 6
140566, 2005, 3
147246, 1993, 21
140683, 2008, 15
140684, 2007, 1
142940, 2014, 1
142235, 2014, 1
142236, 2014, 1
144833, 1996, 0
144923, 1991, 0
144834, 1991, 500
142357, 2007, 16
142372, 2005, 4
142373, 2005, 3
145072, 1991, 6
145073, 1991, 3
142925, 2014, 161
142936, 2014, 20
142931, 2014, 18
142927, 2014, 84
142928, 2014, 24
142930, 2014, 24
142939, 2014, 10
142934, 2014, 2
142991, 2014, 34
142967, 2014, 2
142997, 2014, 3
142980, 2014, 7
142998, 2014, 41
142999, 2014, 67
143002, 2014, 7
143008, 2014, 20
143009, 2014, 5
143010, 2014, 7
143013, 2014, 3
143082, 2014, 19
143025, 2014, 2
143026, 2014, 5
143030, 2014, 14
143033, 2014, 9
143095, 2014, 3
143035, 2014, 15
143037, 2014, 31
143038, 2014, 26
143044, 2014, 5
143046, 2014, 25
145562, 2002, 21
145580, 1991, 0
143068, 2014, 10
143070, 2014, 2
143071, 2014, 2
143073, 2014, 25
143079, 2014, 0
143081, 2014, 2
143084, 2014, 11
143086, 2014, 1
143088, 2014, 6
143093, 2014, 4
143096, 2014, 11
143098, 2014, 4
143117, 2014, 6
143118, 2014, 1
143107, 2014, 12
143108, 2014, 24
143113, 2014, 1
143122, 2014, 16
143139, 2014, 9
143140, 2014, 6
143141, 2014, 9
143181, 2014, 12
143173, 2014, 22
143174, 2014, 11
143175, 2014, 39
143197, 2014, 25
145581, 1991, 1
143198, 2014, 12
143201, 2014, 10
143212, 2014, 8
143213, 2014, 309
145609, 1996, 100
143241, 2014, 35
143242, 2014, 21
143243, 2014, 4
143246, 2014, 13
143267, 2014, 143
143272, 2014, 6
144767, 1993, 0
150367, 2014, 5
145124, 1991, 9
144771, 1992, 1
144785, 1995, 10
144772, 1992, 3
144806, 1992, 8
144807, 1992, 3
144788, 1999, 1
144866, 1991, 24
144721, 1991, 2
144722, 1992, 3
144728, 1995, 0
144732, 1996, 4
144739, 1993, 21
144746, 1992, 2
144747, 1994, 25
144754, 1999, 0
144755, 1999, 0
144761, 1999, 0
144762, 1999, 12
144775, 1993, 100
144777, 1992, 3
144778, 1992, 10
144779, 1995, 12
144797, 1993, 3
144805, 1992, 1
144808, 1995, 9
144810, 1992, 0
144872, 1993, 15
144825, 1992, 2
144841, 1996, 4
144864, 1993, 29
144865, 1993, 3
144881, 1997, 10
145180, 1992, 4
144886, 1993, 0
144887, 1991, 5
144889, 1997, 1
144902, 1994, 30
144904, 1991, 6
144905, 1991, 10
144906, 1991, 4
144908, 2002, 29
144910, 1994, 12
144921, 1991, 5
144924, 1991, 90
144928, 1995, 1
144930, 1991, 35
144943, 1995, 7
144944, 1994, 2
144961, 1994, 50
145155, 1991, 22
145191, 1993, 0
145224, 1994, 2
145232, 1995, 201
145470, 1995, 2
145553, 2000, 13
145563, 2002, 7
145605, 1996, 3
145611, 1996, 0
145618, 1996, 0
145640, 1999, 5
146999, 1996, 2
146975, 1991, 6
146976, 1996, 3
146978, 1992, 4
146998, 1996, 4
147261, 1991, 24
147944, 2002, 28
149230, 1995, 6
149090, 1994, 15
149213, 1997, 3
149214, 1997, 3
149232, 1995, 10
159584, 1997, 897
150510, 2014, 17
150208, 2014, 12
150209, 2014, 7
150211, 2014, 7
150197, 2014, 9
150201, 2014, 67
150204, 2014, 40
150237, 2014, 5
150239, 2014, 7
150240, 2014, 10
150253, 2014, 5
150360, 2014, 6
150276, 2014, 100
150287, 2014, 24
150512, 2014, 16
150520, 2014, 8
150356, 2014, 3
150357, 2014, 2
150364, 2014, 12
150368, 2014, 2
150370, 2014, 2
150553, 2014, 3
150374, 2014, 5
150390, 2014, 12
150393, 2014, 12
150394, 2014, 11
150407, 2014, 7
150409, 2014, 20
150412, 2014, 9
150423, 2014, 6
150426, 2014, 2
150432, 2014, 4
150433, 2014, 92
150434, 2014, 17
150448, 2014, 20
150451, 2014, 21
150453, 2014, 18
150474, 2014, 16
150477, 2014, 7
150507, 2014, 8
150519, 2014, 20
150523, 2014, 6
150533, 2014, 5
150546, 2014, 1
151516, 2014, 3
151550, 2014, 2
151545, 2014, 39
151561, 2014, 43
213573, 2015, 0
152290, 2014, 23
152465, 2014, 65
152484, 2014, 50
159790, 1997, 0
152641, 2014, 5
213595, 2015, 0
153422, 2014, 50
